session_round_name,event_name,experiment_no,experiment_id,coor1,coor2,color
round_2_images,experiment_dtu_13_03,experiment_no_32,22,767,1947,white
round_2_images,experiment_dtu_13_03,experiment_no_32,21,2194,1784,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_32,14,1667,1078,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_32,11,1321,1037,brown
round_2_images,experiment_dtu_13_03,experiment_no_33,23,2145,2997,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_33,17,413,2244,red
round_2_images,experiment_dtu_13_03,experiment_no_33,22,2125,2205,white
round_2_images,experiment_dtu_13_03,experiment_no_33,10,1515,1537,yellow
round_2_images,experiment_dtu_13_03,experiment_no_33,13,327,968,orange
round_2_images,experiment_dtu_13_03,experiment_no_34,19,1773,3201,black
round_2_images,experiment_dtu_13_03,experiment_no_34,1,1182,2681,blue
round_2_images,experiment_dtu_13_03,experiment_no_34,22,1258,1416,white
round_2_images,experiment_dtu_13_03,experiment_no_34,10,698,1080,yellow
round_2_images,experiment_dtu_13_03,experiment_no_34,21,606,654,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_35,23,455,2230,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_35,18,1388,1915,pink
round_2_images,experiment_dtu_13_03,experiment_no_35,19,808,1380,black
round_2_images,experiment_dtu_13_03,experiment_no_35,15,1762,744,green
round_2_images,experiment_dtu_13_03,experiment_no_35,13,488,617,orange
round_2_images,experiment_dtu_13_03,experiment_no_36,1,803,2778,blue
round_2_images,experiment_dtu_13_03,experiment_no_36,16,1853,2613,purple
round_2_images,experiment_dtu_13_03,experiment_no_36,21,1311,2507,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_36,15,1449,1610,green
round_2_images,experiment_dtu_13_03,experiment_no_36,10,1917,1341,gold
round_2_images,experiment_dtu_13_03,experiment_no_37,13,1384,2945,orange
round_2_images,experiment_dtu_13_03,experiment_no_37,17,1463,2873,red
round_2_images,experiment_dtu_13_03,experiment_no_37,15,1353,2847,green
round_2_images,experiment_dtu_13_03,experiment_no_37,14,1327,2101,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_37,19,1347,2014,black
round_2_images,experiment_dtu_13_03,experiment_no_38,17,1060,2590,red
round_2_images,experiment_dtu_13_03,experiment_no_38,20,1744,2315,gold
round_2_images,experiment_dtu_13_03,experiment_no_38,16,1749,2221,purple
round_2_images,experiment_dtu_13_03,experiment_no_38,11,1334,2023,brown
round_2_images,experiment_dtu_13_03,experiment_no_38,18,1547,1702,pink
round_2_images,experiment_dtu_13_03,experiment_no_39,22,1745,2994,white
round_2_images,experiment_dtu_13_03,experiment_no_39,20,1099,2386,gold
round_2_images,experiment_dtu_13_03,experiment_no_39,17,1575,2086,red
round_2_images,experiment_dtu_13_03,experiment_no_39,15,1442,1174,green
round_2_images,experiment_dtu_13_03,experiment_no_39,13,1762,894,orange
round_2_images,experiment_dtu_13_03,experiment_no_40,12,875,2778,grey
round_2_images,experiment_dtu_13_03,experiment_no_40,22,1665,1758,white
round_2_images,experiment_dtu_13_03,experiment_no_40,11,1272,1700,brown
round_2_images,experiment_dtu_13_03,experiment_no_40,21,979,1685,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_40,19,1899,498,black
round_2_images,experiment_dtu_13_03,experiment_no_41,21,2099,3035,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_41,14,1456,3012,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_41,19,1520,2352,black
round_2_images,experiment_dtu_13_03,experiment_no_41,1,1301,1793,blue
round_2_images,experiment_dtu_13_03,experiment_no_41,13,1213,759,orange
round_2_images,experiment_dtu_13_03,experiment_no_42,16,2035,2877,purple
round_2_images,experiment_dtu_13_03,experiment_no_42,11,1141,2805,brown
round_2_images,experiment_dtu_13_03,experiment_no_42,10,2083,1853,yellow
round_2_images,experiment_dtu_13_03,experiment_no_42,15,1696,1034,green
round_2_images,experiment_dtu_13_03,experiment_no_42,1,1088,907,blue
round_2_images,experiment_dtu_13_03,experiment_no_43,23,1558,2582,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_43,18,1094,2141,pink
round_2_images,experiment_dtu_13_03,experiment_no_43,22,1508,1748,white
round_2_images,experiment_dtu_13_03,experiment_no_43,10,1233,1163,yellow
round_2_images,experiment_dtu_13_03,experiment_no_43,16,1675,361,purple
round_2_images,experiment_dtu_13_03,experiment_no_44,15,623,2838,green
round_2_images,experiment_dtu_13_03,experiment_no_44,22,1609,1649,white
round_2_images,experiment_dtu_13_03,experiment_no_44,19,508,1572,black
round_2_images,experiment_dtu_13_03,experiment_no_44,20,2030,1282,gold
round_2_images,experiment_dtu_13_03,experiment_no_44,23,1604,936,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_45,17,1220,2575,red
round_2_images,experiment_dtu_13_03,experiment_no_45,1,1577,2462,blue
round_2_images,experiment_dtu_13_03,experiment_no_45,16,1195,1493,purple
round_2_images,experiment_dtu_13_03,experiment_no_45,20,2404,1302,gold
round_2_images,experiment_dtu_13_03,experiment_no_45,23,724,771,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_46,18,1289,2604,pink
round_2_images,experiment_dtu_13_03,experiment_no_46,10,1532,2443,yellow
round_2_images,experiment_dtu_13_03,experiment_no_46,11,1240,1584,brown
round_2_images,experiment_dtu_13_03,experiment_no_46,15,1504,1454,green
round_2_images,experiment_dtu_13_03,experiment_no_46,12,1200,608,grey
round_2_images,experiment_dtu_13_03,experiment_no_47,1,1901,3296,blue
round_2_images,experiment_dtu_13_03,experiment_no_47,22,1439,2599,white
round_2_images,experiment_dtu_13_03,experiment_no_47,12,749,2072,grey
round_2_images,experiment_dtu_13_03,experiment_no_47,17,1325,1320,red
round_2_images,experiment_dtu_13_03,experiment_no_47,13,682,755,orange
round_2_images,experiment_dtu_13_03,experiment_no_48,16,1947,2915,purple
round_2_images,experiment_dtu_13_03,experiment_no_48,22,823,1987,white
round_2_images,experiment_dtu_13_03,experiment_no_48,23,1511,1340,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_48,20,1186,1114,gold
round_2_images,experiment_dtu_13_03,experiment_no_48,13,2038,782,orange
round_2_images,experiment_dtu_13_03,experiment_no_49,17,2282,3384,red
round_2_images,experiment_dtu_13_03,experiment_no_49,14,841,2963,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_49,20,1348,2523,gold
round_2_images,experiment_dtu_13_03,experiment_no_49,21,1303,1337,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_49,10,1189,1214,yellow
round_2_images,experiment_dtu_13_03,experiment_no_50,11,165,3177,brown
round_2_images,experiment_dtu_13_03,experiment_no_50,12,1123,1961,grey
round_2_images,experiment_dtu_13_03,experiment_no_50,23,520,1554,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_50,15,1417,645,green
round_2_images,experiment_dtu_13_03,experiment_no_50,1,1761,253,blue
round_2_images,experiment_dtu_13_03,experiment_no_51,18,577,2823,pink
round_2_images,experiment_dtu_13_03,experiment_no_51,17,666,2250,red
round_2_images,experiment_dtu_13_03,experiment_no_51,15,1373,1625,green
round_2_images,experiment_dtu_13_03,experiment_no_51,16,1031,1152,purple
round_2_images,experiment_dtu_13_03,experiment_no_51,19,1235,713,black
round_2_images,experiment_dtu_13_03,experiment_no_52,23,1922,2701,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_52,12,371,2182,grey
round_2_images,experiment_dtu_13_03,experiment_no_52,22,2200,1283,white
round_2_images,experiment_dtu_13_03,experiment_no_52,16,405,741,purple
round_2_images,experiment_dtu_13_03,experiment_no_52,11,671,170,brown
round_2_images,experiment_dtu_13_03,experiment_no_53,19,1918,3210,black
round_2_images,experiment_dtu_13_03,experiment_no_53,18,1822,3109,pink
round_2_images,experiment_dtu_13_03,experiment_no_53,22,1935,3062,white
round_2_images,experiment_dtu_13_03,experiment_no_53,21,1512,2058,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_53,1,1683,1168,blue
round_2_images,experiment_dtu_13_03,experiment_no_54,10,1681,2915,yellow
round_2_images,experiment_dtu_13_03,experiment_no_54,15,1497,2744,green
round_2_images,experiment_dtu_13_03,experiment_no_54,14,1049,2348,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_54,20,1646,2111,gold
round_2_images,experiment_dtu_13_03,experiment_no_54,16,1855,830,purple
round_2_images,experiment_dtu_13_03,experiment_no_55,15,474,3182,green
round_2_images,experiment_dtu_13_03,experiment_no_55,1,2388,3050,blue
round_2_images,experiment_dtu_13_03,experiment_no_55,13,2252,2926,orange
round_2_images,experiment_dtu_13_03,experiment_no_55,18,1352,1787,pink
round_2_images,experiment_dtu_13_03,experiment_no_55,20,1250,1084,gold
round_2_images,experiment_dtu_13_03,experiment_no_56,16,1347,2315,purple
round_2_images,experiment_dtu_13_03,experiment_no_56,11,2265,2312,brown
round_2_images,experiment_dtu_13_03,experiment_no_56,18,1866,2143,pink
round_2_images,experiment_dtu_13_03,experiment_no_56,21,1658,1828,bright-green
round_2_images,experiment_dtu_13_03,experiment_no_56,14,1341,1796,light-purple
round_2_images,experiment_dtu_13_03,experiment_no_57,12,765,3135,grey
round_2_images,experiment_dtu_13_03,experiment_no_57,11,639,3130,brown
round_2_images,experiment_dtu_13_03,experiment_no_57,18,1058,2064,pink
round_2_images,experiment_dtu_13_03,experiment_no_57,22,1477,1988,white
round_2_images,experiment_dtu_13_03,experiment_no_57,19,1457,1855,black
round_2_images,experiment_dtu_13_03,experiment_no_58,16,1527,2996,purple
round_2_images,experiment_dtu_13_03,experiment_no_58,22,1096,2341,white
round_2_images,experiment_dtu_13_03,experiment_no_58,15,979,1953,green
round_2_images,experiment_dtu_13_03,experiment_no_58,10,1543,1881,yellow
round_2_images,experiment_dtu_13_03,experiment_no_58,17,1539,1748,red
round_2_images,experiment_dtu_13_03,experiment_no_59,12,1696,2703,grey
round_2_images,experiment_dtu_13_03,experiment_no_59,20,1471,2426,gold
round_2_images,experiment_dtu_13_03,experiment_no_59,15,888,1663,green
round_2_images,experiment_dtu_13_03,experiment_no_59,23,349,954,light-pink
round_2_images,experiment_dtu_13_03,experiment_no_59,11,537,622,brown
round_2_images,experiment_dtu_13_03,experiment_no_60,18,2237,2200,pink
round_2_images,experiment_dtu_13_03,experiment_no_60,19,1886,2138,black
round_2_images,experiment_dtu_13_03,experiment_no_60,20,2024,2125,gold
round_2_images,experiment_dtu_13_03,experiment_no_60,22,2245,2026,white
round_2_images,experiment_dtu_13_03,experiment_no_60,11,2091,1510,brown
round_2_images,experiment_dtu_13_03,experiment_no_61,1,93,3224,blue
round_2_images,experiment_dtu_13_03,experiment_no_61,18,1211,2244,pink
round_2_images,experiment_dtu_13_03,experiment_no_61,17,144,2047,red
round_2_images,experiment_dtu_13_03,experiment_no_61,11,1075,1244,brown
round_2_images,experiment_dtu_13_03,experiment_no_61,12,873,755,grey
round_1_images,experiment_dtu_20_03,experiment_no_0,73,1788,2736,grey
round_1_images,experiment_dtu_20_03,experiment_no_0,62,1642,2652,blue
round_1_images,experiment_dtu_20_03,experiment_no_0,65,1621,2001,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_0,63,1337,1789,black
round_1_images,experiment_dtu_20_03,experiment_no_0,70,1494,1601,orange
round_1_images,experiment_dtu_20_03,experiment_no_1,69,1137,2519,white
round_1_images,experiment_dtu_20_03,experiment_no_1,71,1537,2491,brown
round_1_images,experiment_dtu_20_03,experiment_no_1,68,695,2450,yellow
round_1_images,experiment_dtu_20_03,experiment_no_1,75,1086,2329,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_1,65,951,1623,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_2,75,1560,2603,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_2,74,1139,1421,green
round_1_images,experiment_dtu_20_03,experiment_no_2,9,1147,1263,pink
round_1_images,experiment_dtu_20_03,experiment_no_3,64,1246,2299,purple
round_1_images,experiment_dtu_20_03,experiment_no_3,69,1279,856,white
round_1_images,experiment_dtu_20_03,experiment_no_3,72,2096,720,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_3,68,907,589,yellow
round_1_images,experiment_dtu_20_03,experiment_no_3,75,245,308,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_4,66,1545,3536,gold
round_1_images,experiment_dtu_20_03,experiment_no_4,68,1330,3323,yellow
round_1_images,experiment_dtu_20_03,experiment_no_4,63,1577,2859,black
round_1_images,experiment_dtu_20_03,experiment_no_4,65,1846,2717,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_4,67,1659,482,red
round_1_images,experiment_dtu_20_03,experiment_no_5,67,2094,3086,red
round_1_images,experiment_dtu_20_03,experiment_no_5,63,612,2032,black
round_1_images,experiment_dtu_20_03,experiment_no_5,9,1294,1547,pink
round_1_images,experiment_dtu_20_03,experiment_no_5,70,1665,769,orange
round_1_images,experiment_dtu_20_03,experiment_no_5,64,920,507,purple
round_1_images,experiment_dtu_20_03,experiment_no_6,74,1547,3117,green
round_1_images,experiment_dtu_20_03,experiment_no_6,65,1960,2068,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_6,69,880,2040,white
round_1_images,experiment_dtu_20_03,experiment_no_6,62,1259,1196,blue
round_1_images,experiment_dtu_20_03,experiment_no_6,71,1474,1179,brown
round_1_images,experiment_dtu_20_03,experiment_no_7,67,2369,3423,red
round_1_images,experiment_dtu_20_03,experiment_no_7,72,1767,2552,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_7,70,1660,2335,orange
round_1_images,experiment_dtu_20_03,experiment_no_7,69,2350,1747,white
round_1_images,experiment_dtu_20_03,experiment_no_7,66,2061,1530,gold
round_1_images,experiment_dtu_20_03,experiment_no_8,67,994,2551,red
round_1_images,experiment_dtu_20_03,experiment_no_8,9,1004,2035,pink
round_1_images,experiment_dtu_20_03,experiment_no_8,72,998,1864,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_8,70,992,945,orange
round_1_images,experiment_dtu_20_03,experiment_no_8,69,1017,558,white
round_1_images,experiment_dtu_20_03,experiment_no_9,70,1542,2481,orange
round_1_images,experiment_dtu_20_03,experiment_no_9,75,633,1587,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_9,68,711,1396,yellow
round_1_images,experiment_dtu_20_03,experiment_no_9,66,1798,896,gold
round_1_images,experiment_dtu_20_03,experiment_no_9,73,1700,690,grey
round_1_images,experiment_dtu_20_03,experiment_no_10,62,1945,2779,blue
round_1_images,experiment_dtu_20_03,experiment_no_10,75,1725,2562,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_10,68,1350,1768,yellow
round_1_images,experiment_dtu_20_03,experiment_no_10,70,1500,1531,orange
round_1_images,experiment_dtu_20_03,experiment_no_10,69,1627,1395,white
round_1_images,experiment_dtu_20_03,experiment_no_11,70,1960,2945,orange
round_1_images,experiment_dtu_20_03,experiment_no_11,72,848,2082,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_11,73,1011,1570,grey
round_1_images,experiment_dtu_20_03,experiment_no_11,62,1973,1512,blue
round_1_images,experiment_dtu_20_03,experiment_no_11,66,373,1195,gold
round_1_images,experiment_dtu_20_03,experiment_no_12,62,1973,2696,blue
round_1_images,experiment_dtu_20_03,experiment_no_12,65,1664,2627,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_12,71,1810,1739,brown
round_1_images,experiment_dtu_20_03,experiment_no_12,73,934,903,grey
round_1_images,experiment_dtu_20_03,experiment_no_12,64,660,859,purple
round_1_images,experiment_dtu_20_03,experiment_no_13,72,1434,3037,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_13,64,1450,1873,purple
round_1_images,experiment_dtu_20_03,experiment_no_13,69,1466,1430,white
round_1_images,experiment_dtu_20_03,experiment_no_13,9,1468,1190,pink
round_1_images,experiment_dtu_20_03,experiment_no_13,75,1465,989,light-purple
round_1_images,experiment_dtu_20_03,experiment_no_14,74,1514,3621,green
round_1_images,experiment_dtu_20_03,experiment_no_14,68,2266,3039,yellow
round_1_images,experiment_dtu_20_03,experiment_no_14,65,1551,2118,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_14,73,1287,1727,grey
round_1_images,experiment_dtu_20_03,experiment_no_14,70,1974,1722,orange
round_1_images,experiment_dtu_20_03,experiment_no_15,70,2222,3177,orange
round_1_images,experiment_dtu_20_03,experiment_no_15,72,286,2842,bright-green
round_1_images,experiment_dtu_20_03,experiment_no_15,62,1838,1747,blue
round_1_images,experiment_dtu_20_03,experiment_no_15,65,1620,1513,light-pink
round_1_images,experiment_dtu_20_03,experiment_no_15,74,406,885,green
round_1_images,experiment_dtu_20_03,experiment_no_16,67,2097,3051,red
round_1_images,experiment_dtu_20_03,experiment_no_16,66,1177,2277,gold
round_1_images,experiment_dtu_20_03,experiment_no_16,62,1580,1132,blue
